NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR;STATUS_FXI3S;STATUS_DXI3S
75106001;LUXEMBOURG;48.844833;2.338500;50;20250429;0.0;1;10.9;1;518;9;27.7;1;1302;9;19.8;1;19.3;1;16.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250430;0.0;1;11.8;1;435;9;29.9;1;1346;9;21.3;1;20.9;1;18.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250501;0.0;1;13.3;1;451;9;30.0;1;1432;9;22.0;1;21.7;1;16.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250502;0.0;1;14.5;1;410;9;29.7;1;1326;9;22.6;1;22.1;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250503;3.0;1;16.1;1;348;9;27.3;1;1320;9;19.6;1;21.7;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250504;0.0;1;9.8;1;519;9;19.3;1;1327;9;13.3;1;14.6;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250505;0.0;1;6.7;1;349;9;16.9;1;1108;9;11.7;1;11.8;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250506;0.0;1;7.8;1;432;9;19.2;1;1340;9;12.9;1;13.5;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250507;0.0;1;9.0;1;212;9;18.4;1;1617;9;12.6;1;13.7;1;9.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250508;0.0;1;8.7;1;414;9;20.6;1;1436;9;14.4;1;14.7;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250509;0.0;1;9.7;1;505;9;21.6;1;1223;9;16.1;1;15.7;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250510;0.0;1;9.8;1;431;9;24.9;1;1414;9;18.2;1;17.4;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250511;5.0;1;14.1;1;453;9;24.9;1;1406;9;18.9;1;19.5;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250512;1.0;1;13.3;1;352;9;21.3;1;1513;9;15.7;1;17.3;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250513;0.0;1;11.0;1;401;9;23.7;1;1345;9;17.0;1;17.4;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250514;0.2;1;11.7;1;354;9;27.2;1;1351;9;19.4;1;19.5;1;15.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250515;0.0;1;9.4;1;434;9;19.5;1;1311;9;13.8;1;14.5;1;10.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250516;0.0;1;8.4;1;414;9;22.8;1;1403;9;15.6;1;15.6;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250517;0.0;1;9.4;1;52;9;19.7;1;1417;9;14.1;1;14.6;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250518;0.0;1;9.1;1;450;9;22.8;1;1550;9;15.0;1;16.0;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250519;0.0;1;8.2;1;355;9;25.1;1;1554;9;17.2;1;16.7;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250520;0.0;1;12.1;1;348;9;27.3;1;1259;9;20.0;1;19.7;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250521;9.0;1;12.9;1;1758;9;19.9;1;925;9;14.4;1;16.4;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250522;0.0;1;8.8;1;320;9;21.8;1;1543;9;14.9;1;15.3;1;13.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250523;0.0;1;7.9;1;428;9;20.3;1;1528;9;14.4;1;14.1;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250524;0.0;1;9.9;1;258;9;20.9;1;1514;9;16.6;1;15.4;1;11.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250525;1.0;1;15.5;1;552;9;23.2;1;1455;9;17.6;1;19.4;1;7.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250526;0.0;1;11.6;1;437;9;20.3;1;1231;9;16.4;1;16.0;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250527;1.0;1;13.3;1;451;9;19.5;1;1751;9;16.9;1;16.4;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250528;0.0;1;14.5;1;429;9;23.5;1;1604;9;17.8;1;19.0;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250529;0.0;1;13.0;1;242;9;25.4;1;1347;9;19.9;1;19.2;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250530;0.0;1;14.3;1;431;9;31.2;1;1524;9;23.1;1;22.8;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250531;0.0;1;16.1;1;355;9;30.4;1;1608;9;22.5;1;23.3;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250601;0.0;1;16.8;1;352;9;24.0;1;1455;9;19.7;1;20.4;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250602;0.0;1;15.2;1;2341;9;24.0;1;1615;9;18.7;1;19.6;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250603;0.0;1;12.7;1;118;9;24.9;1;1301;9;19.9;1;18.8;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250604;0.5;1;14.5;1;701;9;21.4;1;1546;9;16.8;1;18.0;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250605;13.0;1;14.5;1;432;9;19.7;1;1159;9;16.5;1;17.1;1;5.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250606;0.2;1;13.6;1;231;9;22.5;1;1436;9;17.6;1;18.1;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250607;2.6;1;14.5;1;403;9;20.6;1;1431;9;17.1;1;17.6;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250608;0.0;1;13.0;1;422;9;21.3;1;1420;9;16.2;1;17.2;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250609;0.0;1;11.2;1;321;9;24.0;1;1526;9;17.6;1;17.6;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250610;0.0;1;11.9;1;325;9;26.7;1;1419;9;19.4;1;19.3;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250611;0.0;1;14.3;1;221;9;28.9;1;1442;9;22.2;1;21.6;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250612;0.0;1;16.8;1;412;9;32.6;1;1501;9;25.0;1;24.7;1;15.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250613;4.7;1;20.1;1;135;9;34.5;1;1356;9;27.3;1;27.3;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250614;0.0;1;19.3;1;151;9;30.0;1;1400;9;24.1;1;24.7;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250615;0.0;1;17.2;1;427;9;24.6;1;1536;9;19.1;1;20.9;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250616;0.0;1;12.8;1;348;9;27.8;1;1557;9;20.6;1;20.3;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250617;0.0;1;15.5;1;406;9;30.3;1;1610;9;23.3;1;22.9;1;14.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250618;0.0;1;16.4;1;309;9;31.0;1;1416;9;24.0;1;23.7;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250619;0.0;1;17.1;1;426;9;32.9;1;1451;9;25.6;1;25.0;1;15.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250620;0.0;1;18.3;1;426;9;33.3;1;1522;9;25.7;1;25.8;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250621;0.0;1;18.6;1;353;9;36.2;1;1523;9;27.7;1;27.4;1;17.6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250622;0.0;1;22.4;1;223;9;30.7;1;1618;9;25.1;1;26.6;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250623;0.2;1;18.2;1;415;9;26.8;1;1605;9;21.1;1;22.5;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250624;0.0;1;15.3;1;152;9;31.5;1;1559;9;22.8;1;23.4;1;16.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250625;19.1;1;18.7;1;403;9;36.5;1;1540;9;26.1;1;27.6;1;17.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250626;1.4;1;19.3;1;353;9;27.3;1;1656;9;23.1;1;23.3;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250627;0.0;1;20.6;1;40;9;28.9;1;1408;9;23.9;1;24.8;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250628;0.0;1;18.8;1;311;9;31.7;1;1536;9;25.1;1;25.3;1;12.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250629;0.0;1;18.5;1;422;9;32.3;1;1554;9;25.2;1;25.4;1;13.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250630;0.0;1;20.2;1;428;9;36.7;1;1440;9;28.1;1;28.5;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250701;0.0;1;21.1;1;317;9;39.1;1;1518;9;30.7;1;30.1;1;18.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250702;0.0;1;21.7;1;1719;9;34.3;1;1246;9;25.4;1;28.0;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250703;0.0;1;16.7;1;426;9;28.3;1;1442;9;22.1;1;22.5;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250704;0.0;1;14.5;1;427;9;29.5;1;1620;9;22.3;1;22.0;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250705;14.9;1;16.1;1;348;9;28.7;1;1441;9;21.8;1;22.4;1;12.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250706;9.6;1;13.8;1;532;9;20.2;1;1720;9;16.7;1;17.0;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250707;8.0;1;15.0;1;837;9;21.9;1;1430;9;16.8;1;18.5;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250708;2.0;1;14.2;1;438;9;24.3;1;1513;9;18.4;1;19.3;1;10.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250709;0.0;1;11.7;1;358;9;27.7;1;1622;9;20.2;1;19.7;1;16.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250710;0.0;1;14.2;1;324;9;29.5;1;1652;9;22.7;1;21.9;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250711;0.0;1;17.3;1;412;9;31.2;1;1524;9;24.5;1;24.3;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250712;0.0;1;17.1;1;420;9;30.7;1;1554;9;24.1;1;23.9;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250713;0.0;1;16.0;1;435;9;32.9;1;1615;9;25.3;1;24.5;1;16.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250714;0.0;1;20.5;1;454;9;29.2;1;1444;9;23.4;1;24.9;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250715;0.0;1;17.4;1;416;9;25.0;1;1232;9;21.6;1;21.2;1;7.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250716;1.2;1;19.3;1;239;9;23.4;1;1221;9;20.4;1;21.4;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250717;0.2;1;16.4;1;306;9;29.3;1;1559;9;21.6;1;22.9;1;12.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250718;0.2;1;18.6;1;144;9;32.3;1;1405;9;25.5;1;25.5;1;13.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250719;4.2;1;21.2;1;1049;9;28.0;1;1538;9;23.2;1;24.6;1;6.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250720;8.0;1;16.7;1;933;9;24.9;1;1534;9;20.5;1;20.8;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250721;28.0;1;16.7;1;544;9;23.8;1;1547;9;19.0;1;20.3;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250722;0.0;1;17.3;1;32;9;23.4;1;1459;9;19.8;1;20.4;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250723;20.4;1;17.3;1;515;9;23.6;1;1042;9;19.4;1;20.5;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250724;2.0;1;16.1;1;428;9;25.0;1;1350;9;18.6;1;20.6;1;8.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250725;0.0;1;15.8;1;453;9;28.7;1;1613;9;21.7;1;22.3;1;12.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250726;4.2;1;16.6;1;425;9;28.5;1;1516;9;22.2;1;22.6;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250727;2.0;1;16.6;1;1754;9;25.3;1;1426;9;18.9;1;21.0;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250728;0.0;1;16.0;1;510;9;24.3;1;1417;9;19.4;1;20.2;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250729;0.0;1;13.9;1;328;9;24.4;1;1147;9;19.1;1;19.2;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250730;0.0;1;17.8;1;441;9;25.3;1;1559;9;21.1;1;21.6;1;7.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250731;10.2;1;16.6;1;408;9;26.6;1;1147;9;21.4;1;21.6;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250801;0.2;1;17.7;1;524;9;25.5;1;1427;9;20.1;1;21.6;1;7.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250802;0.0;1;14.1;1;326;9;24.4;1;1214;9;18.6;1;19.3;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250803;0.0;1;13.6;1;227;9;27.1;1;1523;9;20.6;1;20.4;1;13.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250804;2.8;1;18.6;1;433;9;30.1;1;1529;9;23.9;1;24.4;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250805;0.0;1;17.0;1;642;9;25.0;1;1453;9;20.3;1;21.0;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250806;0.0;1;13.3;1;500;9;26.0;1;1518;9;19.3;1;19.7;1;12.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250807;0.0;1;15.6;1;30;9;30.6;1;1447;9;22.8;1;23.1;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250808;0.0;1;15.9;1;322;9;30.1;1;1334;9;22.8;1;23.0;1;14.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250809;0.0;1;17.3;1;358;9;29.6;1;1527;9;22.8;1;23.5;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250810;0.0;1;13.8;1;458;9;30.1;1;1454;9;21.3;1;22.0;1;16.3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250811;0.0;1;15.3;1;448;9;33.2;1;1356;9;24.7;1;24.3;1;17.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250812;0.0;1;18.7;1;405;9;36.5;1;1444;9;27.4;1;27.6;1;17.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250813;1.6;1;20.5;1;519;9;35.6;1;1327;9;26.1;1;28.1;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250814;0.0;1;21.0;1;351;9;32.6;1;1502;9;25.6;1;26.8;1;11.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250815;0.0;1;18.0;1;445;9;33.2;1;1438;9;25.0;1;25.6;1;15.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250816;0.0;1;18.5;1;503;9;29.9;1;1509;9;22.7;1;24.2;1;11.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250817;0.0;1;16.1;1;458;9;29.5;1;1505;9;21.7;1;22.8;1;13.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250818;0.0;1;15.4;1;500;9;30.5;1;1448;9;22.7;1;23.0;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250819;0.6;1;16.7;1;430;9;29.5;1;1149;9;22.3;1;23.1;1;12.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250820;1.0;1;18.7;1;1545;9;20.3;1;1024;9;18.7;1;19.5;1;1.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250821;0.0;1;15.7;1;15;9;26.4;1;1354;9;19.9;1;21.1;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250822;0.0;1;12.8;1;503;9;25.1;1;1349;9;18.3;1;19.0;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250823;0.0;1;12.1;1;408;9;27.2;1;1425;9;18.9;1;19.7;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75106001;LUXEMBOURG;48.844833;2.338500;50;20250824;0.0;1;13.0;1;539;9;26.8;1;1527;9;19.1;1;19.9;1;13.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
